True,Pred
0.0,0.027542617
0.0,0.022515383
0.0,0.041298468
0.0,0.05456389
0.0,0.18830013
1.0,0.08383913
0.0,0.053484816
0.0,0.0018891239
0.0,0.030243412
0.0,0.047753435
0.0,0.012217164
0.0,0.037736244
0.0,0.0028126182
0.0,0.0023248265
0.0,0.0061026793
0.0,0.0029977302
1.0,0.5478845
0.0,0.012671648
0.0,0.008869234
1.0,0.6352496
0.0,0.0043491824
0.0,0.05841187
0.0,0.020149441
0.0,0.008369444
0.0,0.03806864
0.0,0.017783005
0.0,0.16956367
0.0,0.042095266
0.0,0.034582775
0.0,0.02716506
0.0,0.056675747
0.0,0.10076001
0.0,0.026944954
0.0,0.013652083
0.0,0.16154754
0.0,0.045835335
0.0,0.036938436
0.0,0.0038511867
0.0,0.065965
0.0,0.015726943
0.0,0.09021694
0.0,0.12565006
0.0,0.01464384
0.0,0.36619496
0.0,0.06290081
0.0,0.017939081
0.0,0.004215828
0.0,0.21208513
0.0,0.0024857314
0.0,0.108753555
0.0,0.1969713
0.0,0.0004327581
0.0,0.056953736
0.0,0.16878946
0.0,0.0044031157
0.0,0.06306395
0.0,0.01898642
0.0,0.63279486
0.0,0.045231257
0.0,0.006872862
1.0,0.81150585
0.0,0.019735672
0.0,0.0076335245
0.0,0.0031580178
1.0,0.35132042
0.0,0.0021555144
1.0,0.8109313
0.0,0.0025452492
0.0,0.113131545
0.0,0.0024015596
0.0,0.014133061
0.0,0.029189669
0.0,0.30503136
0.0,0.0024001433
0.0,0.0018539972
0.0,0.0053939093
0.0,0.0048327567
0.0,0.023043038
0.0,0.014146587
0.0,0.025418352
0.0,0.010486874
0.0,0.009819391
0.0,0.011640354
0.0,0.009578502
0.0,0.15248796
0.0,0.0121333245
0.0,0.046000805
0.0,0.027318131
0.0,0.019995606
0.0,0.0037885983
0.0,0.004577267
0.0,0.005701551
0.0,0.028340008
1.0,0.79237276
0.0,0.1666468
0.0,0.0027545083
0.0,0.17474917
0.0,0.016801836
0.0,0.011134759
0.0,0.049385093
0.0,0.0021991064
0.0,0.0917379
0.0,0.1552819
0.0,0.14132918
1.0,0.62574637
0.0,0.05855967
0.0,0.03432235
1.0,0.81150585
0.0,0.0019570757
1.0,0.81150585
0.0,0.030887915
0.0,0.0057912096
0.0,0.032130398
0.0,0.06444054
0.0,0.11677557
0.0,0.053586483
0.0,0.110764496
0.0,0.2430821
0.0,0.00093560945
0.0,0.029660063
0.0,0.001157568
0.0,0.008697164
0.0,0.019152384
0.0,0.10238969
1.0,0.007547898
0.0,0.0075447094
0.0,0.012180746
0.0,0.0068033743
0.0,0.07893483
0.0,0.003242565
0.0,0.015011336
0.0,0.0014184295
0.0,0.025149176
0.0,0.06320299
0.0,0.27594677
0.0,0.00078414794
0.0,0.012830814
0.0,0.13713655
1.0,0.18256876
0.0,0.55782574
0.0,0.05070087
0.0,0.013196921
0.0,0.18959318
0.0,0.09990373
0.0,0.07768999
0.0,0.0069455183
0.0,0.0117363455
0.0,0.11446311
0.0,0.015880303
1.0,0.7632146
0.0,0.09141556
0.0,0.045013197
0.0,0.1062148
0.0,0.03405486
0.0,0.016377887
0.0,0.03815648
0.0,0.0053210887
0.0,0.42568344
0.0,0.0067569893
0.0,0.01627153
0.0,0.003022301
1.0,0.81150585
0.0,0.04444864
0.0,0.0026722918
0.0,0.0024428894
0.0,0.00026464503
0.0,0.0057476703
0.0,0.0067830924
1.0,0.5951512
0.0,0.024360271
0.0,0.09468343
0.0,0.24054973
0.0,0.087633245
0.0,0.036536224
1.0,0.81150585
1.0,0.81150585
0.0,0.007724763
0.0,0.073239446
0.0,0.0092337625
0.0,0.21015097
0.0,0.006032756
1.0,0.80003786
0.0,0.016458254
0.0,0.0038386546
0.0,0.015479714
0.0,0.0020153287
0.0,0.021677904
0.0,0.0024626532
0.0,0.0344433
1.0,0.81150585
0.0,0.0016642651
0.0,0.011251853
1.0,0.69125754
0.0,0.1268167
0.0,0.19164151
0.0,0.0070371395
0.0,0.0034071656
0.0,0.010131885
0.0,0.029245824
0.0,0.026280131
0.0,0.0011870605
0.0,0.04136197
0.0,0.03367983
0.0,0.059148923
0.0,0.5310261
0.0,0.028543703
0.0,0.013683376
1.0,0.019758942
0.0,0.012852242
1.0,0.38841212
0.0,0.0040090284
0.0,0.20692612
0.0,0.0049559744
0.0,0.0737771
0.0,0.0134847835
0.0,0.0022935497
0.0,0.05423996
0.0,0.0801446
0.0,0.024170253
1.0,0.81150585
0.0,0.17348446
0.0,0.100423075
0.0,0.04489744
0.0,0.005715752
0.0,0.18983488
0.0,0.00887716
0.0,0.02694964
0.0,0.004471217
0.0,0.011523087
0.0,0.023976091
0.0,0.001181847
1.0,0.81150585
1.0,0.18565893
0.0,0.008657353
0.0,0.022161348
0.0,0.004886092
0.0,0.06854662
0.0,0.06598383
0.0,0.03678901
0.0,0.014410177
0.0,0.05402508
0.0,0.009175582
0.0,0.01775204
0.0,0.010856827
0.0,0.005933178
0.0,0.0051540234
0.0,0.00252224
0.0,0.005464115
0.0,0.1124235
0.0,0.17034005
0.0,0.040676482
0.0,0.81083214
0.0,0.01491771
0.0,0.08879328
0.0,0.014086661
0.0,0.006920692
0.0,0.01711466
0.0,0.008702787
0.0,0.0061795227
0.0,0.0014057913
0.0,0.037577014
0.0,0.12819664
1.0,0.7337963
0.0,0.12327141
0.0,0.0832616
0.0,0.00658984
0.0,0.07199405
0.0,0.047571536
0.0,0.0012696449
0.0,0.0014362603
0.0,0.017439771
0.0,0.024549486
0.0,0.0013092303
0.0,0.018251373
0.0,0.027981944
1.0,0.11753929
0.0,0.19044772
0.0,0.006138831
0.0,0.015269694
0.0,0.019267615
0.0,0.4992507
0.0,0.12726472
0.0,0.0023454442
1.0,0.21359615
0.0,0.1086165
0.0,0.03340007
0.0,0.0043638158
1.0,0.17177811
0.0,0.009027542
0.0,0.34175724
0.0,0.0027409173
0.0,0.05474149
0.0,0.0043866266
0.0,0.1322475
1.0,0.7940645
0.0,0.000905252
1.0,0.81150585
0.0,0.064320855
0.0,0.016997384
0.0,0.0019665568
0.0,0.4429788
0.0,0.5950675
0.0,0.14451249
0.0,0.0032832234
0.0,0.12805958
0.0,0.14117226
1.0,0.6261542
0.0,0.048758075
0.0,0.014381566
0.0,0.0035735045
0.0,0.011019666
0.0,0.0109941475
1.0,0.81150585
0.0,0.0112785995
0.0,0.00921559
0.0,0.023156712
0.0,0.116888635
0.0,0.006233285
0.0,0.1057779
1.0,0.7957797
0.0,0.011182838
0.0,0.025409754
0.0,0.059870142
0.0,0.06886916
0.0,0.22376119
0.0,0.01740986
0.0,0.18573709
0.0,0.011116623
0.0,0.026342116
0.0,0.0835838
0.0,0.07561588
1.0,0.80292434
0.0,0.056963902
0.0,0.015489958
0.0,0.04872672
0.0,0.005773681
0.0,0.020390801
0.0,0.016140595
1.0,0.27200857
0.0,0.10211013
0.0,0.02029123
1.0,0.15491214
0.0,0.01818392
1.0,0.7810227
0.0,0.14690547
0.0,0.00879155
0.0,0.02104713
0.0,0.12379429
0.0,0.02339154
0.0,0.038131773
0.0,0.5243029
0.0,0.009117155
0.0,0.0064319656
0.0,0.0038747557
0.0,0.012811501
0.0,0.00093577086
0.0,0.022324359
0.0,0.0035676449
0.0,0.005731179
0.0,0.14275068
0.0,0.03514024
1.0,0.42910773
0.0,0.20835514
0.0,0.04128235
0.0,0.043152045
0.0,0.0061780587
0.0,0.039692603
0.0,0.0009696993
1.0,0.031979915
0.0,0.039268643
0.0,0.029150857
0.0,0.014449923
0.0,0.030982442
0.0,0.0161673
0.0,0.0021813386
0.0,0.0047456524
0.0,0.0061739585
0.0,0.00051382376
0.0,0.060745124
1.0,0.13749003
1.0,0.6308876
1.0,0.7785799
0.0,0.014154935
0.0,0.11050278
0.0,0.06475064
0.0,0.16508758
0.0,0.02252864
0.0,0.13113658
0.0,0.06961512
0.0,0.43103907
0.0,0.013060184
1.0,0.81150585
0.0,0.0024007543
0.0,0.05185271
0.0,0.20013227
0.0,0.0025289224
1.0,0.81150585
1.0,0.78896827
0.0,0.068251565
0.0,0.07222133
0.0,0.04688982
1.0,0.57886165
0.0,0.00901877
0.0,0.0319839
0.0,0.013037096
1.0,0.118446276
0.0,0.002859143
1.0,0.3330858
0.0,0.055641986
1.0,0.518014
0.0,0.009355854
1.0,0.75202775
0.0,0.027921004
0.0,0.0064466
0.0,0.62120175
0.0,0.005937347
0.0,0.25581294
0.0,0.2709593
0.0,0.011018445
0.0,0.004749663
0.0,0.040933177
0.0,0.0033040547
0.0,0.011472159
0.0,0.0037055817
0.0,0.042936873
0.0,0.006153412
0.0,0.0023338888
0.0,0.08990897
0.0,0.045691848
0.0,0.089074165
0.0,0.0018502119
0.0,0.10195765
0.0,0.2006849
0.0,0.03379869
0.0,0.018822825
0.0,0.06661483
0.0,0.015629593
0.0,0.027595032
0.0,0.036121856
1.0,0.81150585
0.0,0.026530512
0.0,0.10297117
1.0,0.81150585
0.0,0.018610084
0.0,0.16290082
0.0,0.0015434861
0.0,0.0025453058
0.0,0.007960482
0.0,0.008365167
0.0,0.03619395
0.0,0.12846743
0.0,0.012097017
0.0,0.21870345
0.0,0.038921986
0.0,0.26578838
0.0,0.00082599936
0.0,0.014326185
0.0,0.03608079
0.0,0.0062489742
0.0,0.023413217
0.0,0.08566546
1.0,0.025327204
1.0,0.11219432
0.0,0.00069296086
1.0,0.6234376
0.0,0.0033534742
0.0,0.005537212
0.0,0.0031241477
0.0,0.14368434
0.0,0.08884874
0.0,0.025462532
0.0,0.0048991367
0.0,0.009095604
0.0,0.0040984517
0.0,0.13144346
0.0,0.011877586
0.0,0.0017816153
0.0,0.004650292
1.0,0.7420408
0.0,0.00469032
0.0,0.05044544
0.0,0.0006321339
0.0,0.015526212
0.0,0.04773043
0.0,0.011532991
0.0,0.091961645
0.0,0.052162662
0.0,0.05270252
0.0,0.4193645
1.0,0.81150585
0.0,0.0095493775
0.0,0.04598821
0.0,0.00073598407
0.0,0.002486168
0.0,0.0038326276
0.0,0.003213917
0.0,0.012154601
0.0,0.09108548
0.0,0.01191862
0.0,0.100130536
0.0,0.046857566
0.0,0.05756846
0.0,0.0166962
1.0,0.153274
0.0,0.2939568
0.0,0.011537358
0.0,0.042220674
0.0,0.0071751964
0.0,0.012828639
0.0,0.033028804
0.0,0.07192899
0.0,0.048531987
0.0,0.027820721
0.0,0.0013534814
0.0,0.003992322
0.0,0.024913054
0.0,0.033474352
0.0,0.006936779
0.0,0.0678969
0.0,0.04861999
0.0,0.085191086
0.0,0.0039024185
0.0,0.063079976
0.0,0.0023287449
0.0,0.01848978
0.0,0.04052926
1.0,0.63711184
0.0,0.020699896
0.0,0.012978502
1.0,0.012721139
1.0,0.81150585
0.0,0.81150585
0.0,0.015420309
0.0,0.0043776534
0.0,0.15115307
0.0,0.016593201
0.0,0.13685411
0.0,0.08252648
0.0,0.010660559
0.0,0.0021132284
0.0,0.00347012
0.0,0.0034001295
0.0,0.046561643
0.0,0.0077806395
0.0,0.09314074
0.0,0.041154753
0.0,0.11517801
0.0,0.045935396
0.0,0.012647407
1.0,0.28707302
0.0,0.016564934
0.0,0.65571237
1.0,0.81150585
0.0,0.019169189
0.0,0.0056567853
0.0,0.004248878
0.0,0.004558372
1.0,0.04734109
0.0,0.33401608
1.0,0.81150585
0.0,0.02027619
0.0,0.021273684
0.0,0.00618227
0.0,0.02261447
1.0,0.35610828
0.0,0.036684275
0.0,0.019119574
0.0,0.008760804
0.0,0.017495092
0.0,0.0046180603
0.0,0.058997072
0.0,0.027718686
0.0,0.016281988
0.0,0.08677049
0.0,0.0017416303
0.0,0.014737252
1.0,0.81150585
0.0,0.11769264
0.0,0.39916465
0.0,0.0015380827
1.0,0.81150585
0.0,0.00040903524
1.0,0.6101174
1.0,0.18751335
0.0,0.005924331
0.0,0.011650973
0.0,0.047802333
0.0,0.015720243
0.0,0.18834212
0.0,0.007729011
0.0,0.06153891
0.0,0.13073593
0.0,0.2735792
0.0,0.3311167
0.0,0.012909008
0.0,0.0016560804
0.0,0.029470284
0.0,0.022354675
0.0,0.015043018
0.0,0.012869417
0.0,0.0024886322
0.0,0.022632364
0.0,0.017176531
0.0,0.0644162
0.0,0.15376517
0.0,0.010283427
0.0,0.075449
0.0,0.0021225358
1.0,0.15867728
0.0,0.024234083
0.0,0.2455398
0.0,0.052830987
0.0,0.0238706
0.0,0.044616416
0.0,0.0035202005
1.0,0.11824288
0.0,0.03416826
1.0,0.81150585
0.0,0.030281236
0.0,0.048428234
0.0,0.0023406558
0.0,0.040562835
0.0,0.0010535006
0.0,0.0054735453
0.0,0.025331678
0.0,3.629169e-05
0.0,0.14935827
0.0,0.001377301
0.0,0.0002481823
0.0,0.0022776623
0.0,0.013879987
0.0,0.15506202
0.0,0.0028736305
0.0,0.0020434055
0.0,0.008138457
0.0,0.14245988
0.0,0.042900346
0.0,0.46711782
0.0,0.11585259
0.0,0.19826832
0.0,0.017251361
0.0,0.083932824
0.0,0.04295436
0.0,0.016631816
0.0,0.0066645225
0.0,0.0005012061
0.0,0.1857262
0.0,0.010355546
0.0,0.009068328
1.0,0.7916511
0.0,0.1063389
1.0,0.43780974
0.0,0.0059928037
0.0,0.06718467
0.0,0.23202588
0.0,0.090074785
0.0,0.016879275
0.0,0.07346318
0.0,0.0072905263
0.0,0.057789065
0.0,0.016781995
1.0,0.7626415
0.0,0.00980096
1.0,0.80051005
0.0,0.0073803887
0.0,0.039802477
0.0,0.07050396
0.0,0.035177294
1.0,0.81150585
0.0,0.29869622
0.0,0.25463253
0.0,0.14027725
0.0,0.29439434
0.0,0.042276066
0.0,0.14446892
0.0,0.27886587
0.0,0.050991863
0.0,0.014265093
0.0,0.014414025
0.0,0.0013351719
0.0,0.03898952
0.0,0.76195025
0.0,0.050309144
1.0,0.7428742
0.0,0.03184615
0.0,0.0048459335
1.0,0.38732645
0.0,0.113178186
0.0,0.022549964
0.0,0.027499596
0.0,0.017228885
0.0,0.012518409
0.0,0.0020171872
0.0,0.13512784
0.0,0.0017159717
1.0,0.79266685
0.0,0.022029255
0.0,0.018780425
0.0,0.024575075
0.0,0.07036228
0.0,0.024195291
0.0,0.008771949
0.0,0.019440625
0.0,0.0014266988
0.0,0.007820619
1.0,0.6212606
0.0,0.16297491
0.0,0.019036086
0.0,0.0035273482
0.0,0.046989564
0.0,0.0154886255
0.0,0.3288718
0.0,0.0070464825
1.0,0.81150585
0.0,0.02280134
0.0,0.028684258
0.0,0.026348967
0.0,0.8037972
0.0,0.1655348
0.0,0.0027506303
0.0,0.07373603
0.0,0.036130957
0.0,0.050155606
0.0,0.0006632136
0.0,0.0078048445
0.0,0.04593155
0.0,0.100047894
0.0,0.009703471
0.0,0.056477606
1.0,0.81150585
0.0,0.07106252
0.0,0.04888657
0.0,0.017906524
0.0,0.005648981
0.0,0.056448802
1.0,0.65694517
1.0,0.44634396
0.0,0.01421476
0.0,0.012401199
0.0,0.0029865124
0.0,0.019664183
0.0,0.012176771
0.0,0.008475099
1.0,0.07960145
0.0,0.027095702
0.0,0.004558636
0.0,0.03877643
0.0,0.02569093
0.0,0.032481737
0.0,0.23715618
0.0,0.01778767
0.0,0.00083937275
0.0,0.011089105
0.0,0.0063712546
1.0,0.6353488
0.0,0.013042808
0.0,0.030978464
0.0,0.0014701497
0.0,0.026469938
0.0,0.013236548
0.0,0.6748209
0.0,0.013176799
0.0,0.13856265
0.0,0.009513149
0.0,0.00280698
0.0,0.013300237
0.0,0.0994926
0.0,0.023644935
0.0,0.022359878
0.0,0.0070524197
1.0,0.48465264
0.0,0.004229466
0.0,0.0069109746
0.0,0.6707403
0.0,0.132459
0.0,0.37445533
1.0,0.013242378
0.0,0.11030707
0.0,0.4749362
0.0,0.012111854
0.0,0.0017605
0.0,0.2734011
0.0,0.009370733
0.0,0.019229788
0.0,0.04903382
0.0,0.50233907
0.0,0.17767426
1.0,0.0819931
0.0,0.046908446
0.0,0.00090043806
0.0,0.17880574
0.0,0.019546138
0.0,0.011552719
0.0,0.0067687733
0.0,0.113614395
0.0,0.19803306
1.0,0.71774
0.0,0.0060584927
0.0,0.018023897
0.0,0.022020001
0.0,0.017218286
0.0,0.024156086
0.0,0.016128544
0.0,0.0025790231
0.0,0.123933025
0.0,0.025345301
1.0,0.63892275
0.0,0.046304535
1.0,0.81150585
0.0,0.018216256
0.0,0.003895631
0.0,0.03197243
0.0,0.05164343
1.0,0.21748295
0.0,0.040901627
0.0,0.067061596
0.0,0.0015253978
0.0,0.056324508
0.0,0.17987509
0.0,0.02865628
0.0,0.0043185265
0.0,0.00249129
0.0,0.6613782
0.0,0.04708091
0.0,0.0013443526
0.0,0.00991448
0.0,0.0035529514
0.0,0.070908844
0.0,0.007852456
0.0,0.014776373
0.0,0.016223956
0.0,0.024416173
0.0,0.020218179
0.0,0.063882805
0.0,0.13785234
0.0,0.023950584
0.0,0.037375014
0.0,0.10533233
0.0,0.06945657
0.0,0.081826724
0.0,0.18393219
1.0,0.01644641
1.0,0.0010473861
0.0,0.012612152
0.0,0.0010002223
0.0,0.009422344
0.0,0.13287085
0.0,0.0102202725
0.0,0.005892697
0.0,0.08275353
0.0,0.026236022
0.0,0.059533503
0.0,0.015871892
0.0,0.14205606
0.0,0.12840009
1.0,0.81150585
0.0,0.1453786
0.0,0.06506327
0.0,0.0017615543
0.0,0.02262553
0.0,0.008578621
0.0,0.07309268
0.0,0.0066496623
0.0,0.043993875
0.0,0.04297318
0.0,0.006175822
0.0,0.06429529
0.0,0.018684246
0.0,0.032028116
0.0,0.02007162
0.0,0.05807059
0.0,0.070363745
0.0,0.18435565
0.0,0.079363376
0.0,0.0051667895
0.0,0.1992339
0.0,0.4621683
0.0,0.011402229
0.0,0.20107046
0.0,0.008295315
0.0,0.17960568
0.0,0.018292755
0.0,0.0007508555
0.0,0.0654155
0.0,0.030665325
0.0,0.0046883486
0.0,0.01162118
0.0,0.022624033
0.0,0.02901097
0.0,0.0073043783
0.0,0.042440128
0.0,0.0028512082
0.0,0.15327503
0.0,0.0558891
0.0,0.14880079
0.0,0.30248657
0.0,0.049067337
0.0,0.0012319802
0.0,0.042626526
0.0,0.009647925
0.0,0.039113723
0.0,0.008277244
0.0,0.0047092014
0.0,0.006938099
0.0,0.07509482
0.0,0.01589726
0.0,0.11129976
0.0,0.06614061
0.0,0.008313687
0.0,0.013208457
0.0,0.39196083
0.0,0.098597385
0.0,0.010680498
0.0,0.076011784
0.0,0.017051741
0.0,0.04515297
1.0,0.8110335
0.0,0.009398989
1.0,0.81150585
0.0,0.0050109783
0.0,0.13436396
0.0,0.07118157
0.0,0.008024753
0.0,0.02901406
0.0,0.0039032898
0.0,0.015017047
0.0,0.061174516
0.0,0.06889191
1.0,0.034702428
0.0,0.007913477
0.0,0.046136513
0.0,0.00702721
0.0,0.044391524
0.0,0.017144764
0.0,0.1857316
0.0,0.010721644
0.0,0.047643684
0.0,0.006567269
0.0,0.075666755
0.0,0.004925309
0.0,0.0014293914
0.0,0.030572016
0.0,0.18371771
0.0,0.061712604
0.0,0.008498306
0.0,0.035468336
0.0,0.08154093
0.0,0.02933783
0.0,0.07284315
0.0,0.054725308
1.0,0.033156864
1.0,0.61267126
0.0,0.044326495
0.0,0.006948305
0.0,0.018513435
0.0,0.06253686
0.0,0.08442307
0.0,0.006546474
0.0,0.031735454
0.0,0.20466043
0.0,0.07536658
0.0,0.113510996
0.0,0.01283352
0.0,0.027076963
0.0,0.014561797
0.0,0.010550265
0.0,0.0820503
0.0,0.029131671
0.0,0.013493522
1.0,0.81150585
0.0,0.028258806
0.0,0.011944271
0.0,0.022122435
0.0,0.0032359555
0.0,0.09308127
0.0,0.13674851
0.0,0.024282714
0.0,0.005684837
0.0,0.0043987073
1.0,0.7161683
0.0,0.11278714
0.0,0.19934121
0.0,0.14082661
0.0,0.3166333
0.0,0.019838402
0.0,0.052465487
0.0,0.006047436
0.0,0.021640357
0.0,0.33531684
1.0,0.81150585
0.0,0.41361922
0.0,0.00442477
0.0,0.019860566
1.0,0.10685153
0.0,0.002990839
0.0,0.045342114
0.0,0.0073345383
0.0,0.001958902
0.0,0.018755907
0.0,0.0073592775
0.0,0.00475827
0.0,0.001697829
0.0,0.008136053
0.0,0.0014187403
0.0,0.010085558
0.0,0.080936536
0.0,0.0073121274
0.0,0.0012530646
0.0,0.0036653276
0.0,0.035159435
0.0,0.067816615
0.0,0.0121310735
0.0,0.040858105
0.0,0.0028223281
0.0,0.107404605
0.0,0.009959709
0.0,0.067231186
1.0,0.09957529
1.0,0.81150585
0.0,0.0013650624
0.0,0.039980832
0.0,0.0071482556
0.0,0.055625528
0.0,0.21646635
0.0,0.057189345
0.0,0.012472532
0.0,0.08289571
0.0,0.020102583
0.0,0.0383717
0.0,0.24554205
0.0,0.0013550306
0.0,0.018821327
0.0,0.03922226
1.0,0.05637854
0.0,0.034832314
0.0,0.002804928
0.0,0.22200853
0.0,0.023748267
0.0,0.08781145
0.0,0.0032991671
0.0,0.10454395
0.0,0.0091012865
1.0,0.009640028
0.0,0.030060938
1.0,0.06025019
0.0,0.07399843
0.0,0.06470437
0.0,0.13240544
0.0,0.0208186
0.0,0.035509087
0.0,0.014247316
0.0,0.0023055002
0.0,0.16826394
1.0,0.20926845
0.0,0.024708329
0.0,0.002734837
0.0,0.067109704
0.0,0.0065460275
0.0,0.0041514332
0.0,0.015169263
0.0,0.028018985
0.0,0.0842387
0.0,0.11477021
0.0,0.0058331294
0.0,0.0063966317
1.0,0.13593115
0.0,0.0013779649
0.0,0.23336834
0.0,0.0437701
0.0,0.13148066
1.0,0.6565519
0.0,0.14538686
0.0,0.04007039
1.0,0.48128793
0.0,0.010004574
0.0,0.0005872933
1.0,0.81150585
0.0,0.007044307
0.0,0.010569856
0.0,0.0025531882
0.0,0.034492657
1.0,0.81150585
0.0,0.08938231
0.0,0.009480965
1.0,0.4987978
0.0,0.059314642
0.0,0.019530864
0.0,0.047604755
0.0,0.6988587
1.0,0.11765226
0.0,0.0061732708
0.0,0.0027171385
0.0,0.28967416
0.0,0.054729287
0.0,0.029934121
0.0,0.011224788
0.0,0.030569386
0.0,0.010240266
0.0,0.14325216
0.0,0.0065984684
0.0,0.044042192
0.0,0.006217697
0.0,0.004328404
0.0,0.016592275
1.0,0.07228104
0.0,0.009769248
0.0,0.007826641
0.0,0.42256337
0.0,0.0031348895
0.0,0.014765909
0.0,0.012971344
0.0,0.014578153
0.0,0.24512962
0.0,0.03073137
0.0,0.042567026
0.0,0.0076765646
0.0,0.34528816
0.0,0.012629954
0.0,0.018219907
0.0,0.02763695
0.0,0.44151106
0.0,0.009705776
0.0,0.31727687
0.0,0.06519924
0.0,0.03340929
0.0,0.116938986
0.0,0.1538994
0.0,0.041628618
0.0,0.008052601
0.0,0.054705825
0.0,0.19392109
0.0,0.19391978
0.0,0.19018033
0.0,0.054380726
0.0,0.005422053
0.0,0.024996046
0.0,0.0070026647
0.0,0.016427616
0.0,0.062399015
1.0,0.79717827
0.0,0.64651495
0.0,0.14184575
0.0,0.01657635
0.0,0.05828797
0.0,0.15097155
0.0,0.007896588
0.0,0.0182105
1.0,0.81150585
0.0,0.04165899
0.0,0.0020296508
0.0,0.014989854
0.0,0.013198814
0.0,0.037858143
0.0,0.26542482
0.0,0.015306326
0.0,0.023460506
0.0,0.0008683135
0.0,0.013274937
0.0,0.0032112785
0.0,0.02605703
0.0,0.006286958
0.0,0.015142514
0.0,0.0037584943
0.0,0.011273448
0.0,0.06313129
0.0,0.008714575
0.0,0.00077562017
0.0,0.059791453
0.0,0.08679536
0.0,0.07769649
0.0,0.01879236
0.0,0.2580851
0.0,0.015601221
0.0,0.023433974
0.0,0.27715406
0.0,0.01186363
0.0,0.13710752
0.0,0.00078705035
0.0,0.008382927
1.0,0.518087
0.0,0.00024175915
0.0,0.019927349
0.0,0.017212164
0.0,0.10609236
0.0,0.15229969
0.0,0.035159077
1.0,6.0941414e-07
0.0,0.08467991
0.0,0.016884666
0.0,0.00958309
0.0,0.008954425
0.0,0.02268718
1.0,0.29225665
0.0,0.04415393
0.0,0.0045088036
0.0,0.034764837
1.0,0.69684744
0.0,0.030397864
0.0,0.26926023
1.0,0.37963718
0.0,0.017441332
0.0,0.0065303245
0.0,0.019200996
0.0,0.0019778071
1.0,0.6921977
1.0,0.7207486
0.0,0.57027125
0.0,0.265534
0.0,0.01656321
0.0,0.03246024
0.0,0.0002895239
0.0,0.019385917
0.0,0.0064125564
0.0,0.2104966
0.0,0.017737081
0.0,0.024841037
0.0,0.4782167
1.0,0.8107949
0.0,0.00095273263
0.0,0.024233226
1.0,0.80942017
0.0,0.060527276
0.0,0.004627225
0.0,0.0018703805
0.0,0.020257635
0.0,0.21199024
0.0,0.036109425
0.0,0.009716604
0.0,0.03458735
0.0,0.0228273
0.0,0.0023334878
0.0,0.17731182
0.0,0.004231931
0.0,0.027325746
0.0,0.08385275
0.0,0.024750063
0.0,0.060115255
0.0,0.34312132
0.0,0.031471245
1.0,0.80054367
1.0,0.81150585
0.0,0.08217612
1.0,0.5277327
0.0,0.013082742
0.0,0.0028550783
0.0,0.24944195
1.0,0.013488807
0.0,0.027361967
0.0,0.0025239284
0.0,0.020858364
0.0,0.024888923
0.0,0.27591985
0.0,0.013643436
1.0,0.81150585
0.0,0.006625647
0.0,0.00018963603
0.0,0.011809686
0.0,0.046328563
0.0,0.006196824
0.0,0.0028204527
0.0,0.006364511
0.0,0.005061225
0.0,0.011324522
0.0,0.048123118
0.0,0.0047852807
0.0,0.03384784
0.0,0.030755939
1.0,0.81150585
0.0,0.019217087
0.0,0.026377043
0.0,0.102717705
0.0,0.1459203
0.0,0.069146186
0.0,0.0747361
0.0,0.093111545
0.0,0.0024539346
1.0,0.71663165
0.0,0.020807598
0.0,0.08876431
0.0,0.35621932
0.0,0.0052488907
0.0,0.023472002
1.0,0.026715495
0.0,0.0314111
0.0,0.0056650713
0.0,0.119466886
0.0,0.11332885
0.0,0.0053847437
0.0,0.0039351513
0.0,0.002913703
0.0,0.05128237
0.0,0.060661275
0.0,0.16458724
0.0,0.03371337
0.0,0.24738117
0.0,0.024562208
0.0,0.00093926257
0.0,0.0051294905
0.0,0.13242471
0.0,0.0030845527
0.0,0.0119350515
0.0,0.02620421
0.0,0.0006980122
0.0,0.026605649
0.0,0.02784188
0.0,0.008814124
0.0,0.021444004
1.0,0.40834475
0.0,0.08407559
0.0,0.0017579083
0.0,0.061732296
0.0,0.07877952
0.0,0.09759552
0.0,0.010023843
0.0,0.006248906
0.0,0.06705193
0.0,0.021057123
1.0,0.81150585
0.0,0.0019850072
0.0,0.0026185925
1.0,0.8017247
0.0,0.11157013
0.0,0.013699139
0.0,0.0046278285
0.0,0.0026504693
0.0,0.00071635324
0.0,0.013388452
0.0,0.0475269
0.0,0.027532352
0.0,0.0065151495
0.0,0.023284981
0.0,0.00090502866
0.0,0.093214914
0.0,0.0012696837
0.0,0.03852067
0.0,0.11353495
0.0,0.0074593723
0.0,0.0078028357
0.0,0.0020215549
0.0,0.009571009
0.0,0.09534618
0.0,0.04775907
0.0,0.0065435506
0.0,0.008208986
0.0,0.17654608
0.0,0.0021312556
0.0,0.05480247
0.0,0.1869685
0.0,0.0025021073
0.0,0.008641432
0.0,0.0015417733
0.0,0.012334683
0.0,0.09964834
0.0,0.023697205
0.0,0.06627079
0.0,0.0018110815
0.0,0.0076409588
0.0,0.12280933
0.0,0.020431742
0.0,0.13926259
0.0,0.20556235
0.0,0.085399196
0.0,0.013778527
0.0,0.030683303
0.0,0.014063006
0.0,0.12582211
0.0,0.0047193817
0.0,0.0037324347
0.0,0.1133807
0.0,0.038900945
0.0,0.029488834
0.0,0.00579348
0.0,0.0025514038
0.0,0.034764055
0.0,0.0537235
