True_Label,Tabular_Prob,Text_Prob,Fusion_Prob
1,0.24582162,0.1400091,0.19291537
0,0.049689766,0.09394196,0.07181586
0,0.04031497,0.020577414,0.03044619
0,0.026888382,0.071762994,0.04932569
0,0.21819264,0.056904376,0.1375485
0,0.02199499,0.14738059,0.08468779
0,0.23135683,0.079325296,0.15534106
0,0.14472759,0.13624461,0.14048609
0,0.100127935,0.03209639,0.06611216
0,0.056002002,0.015686773,0.035844386
0,0.019783074,0.055731066,0.03775707
0,0.030361013,0.012963796,0.021662405
0,0.10606575,0.08869431,0.09738003
0,0.09292473,0.055478655,0.07420169
0,0.1878171,0.12315978,0.15548843
0,0.016988201,0.07204793,0.044518065
0,0.15724306,0.077815786,0.11752942
0,0.3630614,0.22505616,0.29405877
0,0.06617536,0.01544105,0.040808205
0,0.017963307,0.021132987,0.019548148
0,0.07705219,0.094163746,0.08560797
0,0.04852344,0.22721799,0.13787071
0,0.06040144,0.11293936,0.0866704
0,0.025850512,0.22544374,0.12564713
0,0.11275869,0.16599686,0.13937777
0,0.10431698,0.11805422,0.111185595
0,0.036735334,0.20522091,0.12097812
0,0.4956618,0.1909739,0.34331784
0,0.06116641,0.13032526,0.09574583
0,0.106097415,0.20086722,0.15348232
0,0.00837678,0.03331465,0.020845715
0,0.0383106,0.023806062,0.03105833
1,0.15471438,0.21060628,0.18266033
0,0.006672495,0.048193056,0.027432775
0,0.11725256,0.09300287,0.105127715
0,0.045257047,0.09008832,0.067672685
0,0.05448727,0.1476603,0.10107379
0,0.23522592,0.15481383,0.19501987
0,0.13624294,0.17377645,0.15500969
1,2.902722e-34,0.14913274,0.07456637
0,0.044646952,0.062736474,0.053691715
0,0.038895972,0.13245943,0.0856777
0,0.07287282,0.07499205,0.07393244
0,0.08952683,0.113398135,0.10146248
0,0.07727419,0.11830906,0.09779163
1,0.2933306,0.08710738,0.190219
0,0.027050007,0.16486555,0.09595778
0,0.014639237,0.03999757,0.027318403
0,0.00014712324,0.07392719,0.037037157
1,0.28058863,0.18802294,0.23430578
0,0.15886429,0.009851303,0.0843578
0,0.12192846,0.30476844,0.21334845
1,0.008288772,0.22409731,0.11619304
0,0.046339206,0.06248689,0.05441305
0,0.042703502,0.025392856,0.034048177
0,0.07829275,0.15808673,0.11818974
0,0.043383367,0.011411456,0.027397413
1,0.39747265,0.16583245,0.28165254
1,0.23386337,0.19392227,0.21389282
0,0.26406297,0.24586621,0.2549646
0,0.15880351,0.22867157,0.19373754
0,0.007373046,0.17069063,0.08903184
0,0.099388555,0.14713047,0.123259515
0,0.095056996,0.012971437,0.054014217
0,0.03919341,0.05491844,0.047055922
0,0.009189759,0.08611373,0.047651745
0,0.19340682,0.057060145,0.12523349
0,0.04700615,0.050313964,0.048660055
0,0.08657502,0.10067616,0.09362559
0,0.1652266,0.22142659,0.19332659
1,0.2664768,0.15521482,0.21084581
0,0.027924104,0.040870108,0.034397107
0,0.32136956,0.032828335,0.17709894
1,0.3010779,0.054455306,0.1777666
0,0.095263496,0.14411302,0.11968826
0,0.04094772,0.020021543,0.030484632
0,0.035629183,0.021896198,0.02876269
0,0.07729303,0.021368729,0.04933088
0,0.5739353,0.03595155,0.3049434
0,0.18222551,0.20086499,0.19154525
0,0.050084915,0.032978777,0.041531846
0,0.09130458,0.11819152,0.10474805
0,0.059026778,0.09623478,0.07763078
0,0.026655303,0.030390434,0.028522868
0,0.029758407,0.03985993,0.03480917
0,0.03563478,0.04187875,0.038756765
0,0.045783408,0.17018498,0.1079842
0,0.060935725,0.194355,0.12764536
0,0.061333068,0.19713672,0.1292349
0,0.042969074,0.15406501,0.098517045
0,0.073513776,0.17824885,0.12588131
0,0.08287902,0.10866499,0.095772006
1,0.55355096,0.022643214,0.28809708
1,0.18323587,0.1779905,0.18061319
0,0.09902397,0.12282576,0.11092486
1,0.35729572,0.15371796,0.25550684
0,0.06463268,0.08786528,0.07624897
0,0.028467638,0.08536442,0.056916032
0,0.747133,0.11920737,0.4331702
1,0.055597477,0.12779531,0.0916964
0,0.100403205,0.06265615,0.08152968
0,0.11246249,0.011125407,0.06179395
0,0.09434368,0.15863754,0.12649061
0,0.08273885,0.12534067,0.10403976
0,0.1363386,0.210098,0.17321831
0,0.028024595,0.1279463,0.07798545
1,0.34360063,0.20066029,0.27213046
0,0.018386632,0.040769033,0.029577833
0,0.04425769,0.006761506,0.025509598
0,0.079445325,0.072520696,0.07598301
0,0.03790806,0.106711246,0.07230965
0,0.14688501,0.022756658,0.08482084
0,0.056780815,0.046599317,0.051690064
0,0.05771933,0.121660225,0.08968978
0,0.04505586,0.059429217,0.05224254
0,0.04179696,0.14127728,0.09153712
0,0.085244425,0.14308947,0.114166945
0,0.070949286,0.03437248,0.052660882
0,0.029519975,0.09503731,0.062278643
0,0.07697743,0.12679586,0.101886645
1,0.38713738,0.12530264,0.25622
0,0.35933408,0.081598744,0.2204664
0,0.06323995,0.16391852,0.113579236
0,0.13541208,0.038008276,0.08671018
0,0.24983102,0.14202482,0.19592792
0,0.39783943,0.12644999,0.2621447
0,0.23536685,0.11878529,0.17707607
0,0.10447678,0.19541804,0.1499474
0,0.032730844,0.02787027,0.030300558
1,0.104719065,0.1814078,0.14306343
0,0.010322009,0.08850806,0.049415037
0,0.06345181,0.23732814,0.15038997
0,0.29389796,0.23715836,0.26552814
0,0.1233676,0.11706104,0.12021432
0,0.013042243,0.015339023,0.014190633
1,0.16639939,0.121183164,0.14379127
0,0.036781732,0.10529897,0.071040355
0,0.10147811,0.11396407,0.10772109
0,0.40982625,0.13536423,0.27259523
0,0.14047603,0.20810813,0.17429209
0,0.016393041,0.052060843,0.034226943
0,0.10401494,0.057697434,0.08085619
0,0.050384965,0.014031847,0.032208405
0,0.06367399,0.099656485,0.08166523
0,0.06038661,0.08809153,0.07423907
0,0.15266645,0.228674,0.19067022
0,0.086228766,0.11410368,0.100166224
0,0.10465835,0.1281399,0.116399124
0,0.14668816,0.054793913,0.100741036
0,0.0773431,0.010488557,0.043915827
0,0.02931639,0.07301578,0.051166084
0,0.4466535,0.13050403,0.28857875
0,0.012504911,0.034406982,0.023455948
0,0.0036303215,0.11327234,0.058451332
0,0.09317102,0.04153071,0.067350864
0,0.017006142,0.027451556,0.022228848
0,0.3207365,0.043056563,0.18189654
0,0.00014474736,0.08722658,0.043685663
0,0.14130989,0.03886625,0.09008807
0,0.030116204,0.047981273,0.03904874
1,0.0015378242,0.038131732,0.01983478
0,0.08251475,0.08130909,0.08191192
0,0.03136677,0.02767254,0.029519655
0,0.00033893742,0.057788573,0.029063756
0,0.04347594,0.24639982,0.14493787
0,0.15142715,0.14512405,0.1482756
0,0.11302228,0.033102937,0.07306261
0,0.035408434,0.047215693,0.04131206
0,0.21055673,0.113405325,0.16198103
0,0.14272963,0.108587585,0.1256586
1,0.62873006,0.11256564,0.37064785
0,0.042574633,0.03550843,0.039041534
0,0.064066075,0.019099299,0.04158269
1,0.07578494,0.13781375,0.10679934
0,0.032254767,0.2119548,0.12210479
0,0.018914558,0.062014256,0.04046441
0,0.038125668,0.10623964,0.072182655
0,0.013112025,0.009677183,0.011394604
0,0.062488023,0.010522129,0.036505077
0,0.05872992,0.053655844,0.056192882
0,0.029220823,0.14798567,0.08860324
0,0.09215941,0.09734034,0.094749875
0,0.0402199,0.047715448,0.04396767
0,0.22145188,0.04559084,0.13352136
0,0.0065207635,0.019478442,0.012999603
0,0.31464684,0.070238166,0.1924425
0,0.05413791,0.035927456,0.045032684
0,0.41917074,0.11367958,0.26642516
0,0.055431027,0.28887573,0.17215338
0,0.18991268,0.045909252,0.11791097
0,0.006007601,0.054719284,0.030363442
0,0.08098974,0.019069439,0.05002959
0,0.03710068,0.10111228,0.069106475
0,0.2184826,0.043928985,0.1312058
0,0.09795459,0.27358082,0.18576771
0,0.06789591,0.027052147,0.04747403
0,0.03279626,0.06335374,0.048074998
0,0.15175259,0.14411771,0.14793515
0,0.04302762,0.014741421,0.02888452
0,0.23953173,0.060764004,0.15014787
0,0.41607267,0.20744368,0.31175816
0,0.0072251805,0.071985945,0.03960556
0,0.07256675,0.062400676,0.06748371
0,0.107079215,0.012873554,0.059976384
0,0.029766452,0.040027503,0.034896977
0,0.2361127,0.15616444,0.19613856
0,0.10454071,0.12014373,0.11234222
0,0.19697063,0.07629925,0.13663495
0,0.11970234,0.033342734,0.07652254
0,0.07152386,0.10719877,0.08936131
0,0.12468208,0.21355544,0.16911876
0,0.13864422,0.02907135,0.08385778
0,0.06879709,0.21623456,0.14251582
0,0.085094266,0.17561477,0.13035452
0,0.123336986,0.17963812,0.15148756
0,0.044534992,0.107860744,0.07619787
0,0.29336047,0.105760895,0.19956069
0,0.12370815,0.10687005,0.1152891
0,0.29915786,0.2253419,0.2622499
0,0.06624973,0.027949866,0.0470998
0,0.081560895,0.025747698,0.0536543
0,0.13244078,0.17215687,0.15229882
0,0.0833594,0.08467888,0.08401914
0,0.02302387,0.041390743,0.032207306
0,0.121928036,0.051727325,0.08682768
0,0.1574864,0.029875752,0.093681075
0,0.039055083,0.07836038,0.05870773
0,0.22813386,0.055497188,0.14181553
1,0.16491784,0.104959786,0.1349388
0,0.07788024,0.07801478,0.07794751
0,0.15387931,0.03259875,0.09323903
0,0.07200534,0.078648224,0.075326785
1,0.057714846,0.19412008,0.12591746
1,0.08740957,0.1668239,0.12711674
0,0.06936112,0.10815733,0.08875923
0,0.023127424,0.041329347,0.032228384
0,0.24172865,0.048506048,0.14511734
1,0.04212251,0.043329593,0.04272605
1,0.09293843,0.10850741,0.100722924
0,0.29400498,0.059634976,0.17681998
0,0.09900992,0.07524394,0.08712693
0,0.08589611,0.012368597,0.049132355
1,0.41078538,0.2577823,0.33428383
0,0.057844203,0.039078407,0.048461303
0,0.06202182,0.03236663,0.047194228
1,0.19460928,0.12228025,0.15844476
0,0.15760644,0.26312888,0.21036765
0,0.2877539,0.17497544,0.23136467
0,0.46734828,0.061395444,0.26437187
0,0.043983098,0.092903905,0.0684435
0,0.03150885,0.027212035,0.029360443
0,0.042819995,0.21219413,0.12750706
0,0.07937044,0.20736484,0.14336765
0,0.061618272,0.07421199,0.067915134
1,0.6613305,0.19136658,0.42634857
0,0.11481946,0.16597885,0.14039916
0,0.17613041,0.06766582,0.121898115
0,0.096441664,0.07754598,0.08699382
0,0.071661,0.07352875,0.07259488
0,0.011244772,0.032045882,0.021645326
0,0.017165596,0.020753,0.018959299
0,0.04525059,0.07828621,0.061768398
0,0.163566,0.14935862,0.15646231
0,0.05487124,0.029386792,0.042129017
0,0.0678593,0.043271333,0.055565316
1,0.049596675,0.04597356,0.04778512
0,0.09163299,0.12654282,0.10908791
0,0.07224495,0.13048212,0.10136354
0,0.08986201,0.028526763,0.059194386
0,0.07389944,0.23420711,0.15405327
0,0.014101305,0.051990815,0.03304606
0,0.38650495,0.06206159,0.22428326
0,0.03032588,0.012295574,0.021310728
0,0.15460551,0.018271748,0.086438626
0,0.18478633,0.062253784,0.12352006
0,0.1499382,0.09161381,0.120776
0,0.054939803,0.09598889,0.075464346
0,0.055813134,0.040421266,0.048117198
0,0.041505996,0.04082178,0.041163888
0,0.114706084,0.113981776,0.11434393
0,0.042704992,0.2171438,0.1299244
0,0.49707082,0.18974587,0.34340835
0,0.034148198,0.013885067,0.024016632
0,0.061287947,0.039295103,0.050291523
0,0.19360189,0.10997654,0.15178922
0,0.09600669,0.2277916,0.16189915
0,0.022385819,0.060791813,0.041588817
0,0.014964795,0.032721486,0.02384314
0,0.026030432,0.054793186,0.040411808
0,0.095836416,0.022479933,0.059158176
0,0.20484357,0.023357334,0.11410045
0,0.086782485,0.04598969,0.06638609
0,0.030647026,0.09459756,0.062622294
0,0.034797728,0.017540311,0.02616902
0,0.066969916,0.13968328,0.1033266
0,0.23175204,0.20947033,0.22061118
1,0.27799174,0.037507154,0.15774944
0,0.019768812,0.04673356,0.033251185
0,0.019119948,0.04889898,0.034009464
0,0.06218243,0.03730135,0.04974189
1,0.18715031,0.09286335,0.14000684
0,0.06048598,0.039488513,0.04998725
0,0.25012282,0.09520763,0.17266522
0,0.008429051,0.039514206,0.023971628
0,0.3533739,0.044918153,0.19914602
0,0.032972846,0.25758076,0.1452768
0,0.41693836,0.20950606,0.31322223
0,0.24314465,0.0429737,0.14305918
0,0.17867579,0.031030012,0.1048529
0,0.044622928,0.07785049,0.06123671
0,0.1476227,0.33729988,0.2424613
0,0.10699241,0.20282954,0.15491098
0,0.26206848,0.073820956,0.16794471
0,0.060697515,0.20696211,0.13382982
0,0.07603175,0.07907898,0.077555366
0,0.041299533,0.019594844,0.030447189
0,0.04186134,0.12322739,0.082544364
1,0.5222981,0.28434497,0.40332153
0,0.16670518,0.3489245,0.25781482
0,0.00014162104,0.21828564,0.10921363
0,0.113220654,0.25634998,0.18478532
0,0.01646708,0.11262824,0.06454766
0,0.27331778,0.1360865,0.20470214
0,0.4255801,0.7660254,0.5958028
0,0.06801679,0.1665272,0.11727199
0,0.010266771,0.03339058,0.021828676
1,0.1306566,0.13792622,0.13429141
0,0.07659775,0.20243792,0.13951784
0,0.036132492,0.13403934,0.08508591
0,0.13799846,0.06356785,0.100783154
1,0.6084157,0.41273102,0.5105734
0,0.07585019,0.096258156,0.086054176
0,0.07767175,0.038696043,0.058183897
0,0.09034409,0.031540904,0.060942493
1,0.69246083,0.052855384,0.3726581
0,0.037936606,0.03743508,0.03768584
0,0.13245517,0.058660667,0.09555792
0,0.070151314,0.18070555,0.12542844
0,0.07123228,0.009787401,0.040509842
0,0.13685116,0.0369948,0.08692298
0,0.09832048,0.12607852,0.1121995
0,0.06776854,0.1300567,0.09891261
0,0.071726635,0.18560976,0.12866819
0,0.45438975,0.12307565,0.2887327
1,0.40879157,0.0786603,0.24372594
0,0.12241834,0.011643716,0.067031026
0,0.12339754,0.10591818,0.11465786
0,0.09108109,0.08856978,0.08982544
0,0.13112932,0.111596204,0.12136276
0,0.011755995,0.02212088,0.016938437
0,0.007133712,0.026335666,0.01673469
0,0.020626077,0.036612432,0.028619256
1,0.05959896,0.20793639,0.13376768
0,0.17781287,0.09465578,0.13623433
0,0.07581348,0.009275319,0.0425444
0,0.08767911,0.20184043,0.14475977
1,0.09170293,0.1819563,0.13682961
0,0.07959992,0.05046396,0.06503194
0,0.008040087,0.038921483,0.023480784
0,0.11282843,0.064616255,0.08872235
0,0.10505954,0.26741377,0.18623665
0,0.037717905,0.038856428,0.038287167
0,0.41447887,0.019692207,0.21708554
0,0.13827951,0.11742133,0.12785041
0,0.104360566,0.2309399,0.16765022
0,0.23237993,0.15594666,0.1941633
0,0.08665536,0.14131682,0.11398609
0,0.0808109,0.09589598,0.08835344
0,0.022741739,0.15399057,0.08836615
0,0.056932013,0.07845659,0.0676943
0,0.015199517,0.037170388,0.026184952
1,0.07379024,0.058441944,0.066116095
0,0.028707277,0.054617163,0.04166222
0,0.07134265,0.010068148,0.040705398
0,0.17661424,0.11447354,0.14554389
0,0.0062431553,0.19254631,0.09939473
0,0.5062929,0.03869506,0.27249396
0,0.012125836,0.08416976,0.048147798
0,0.101544105,0.08169349,0.0916188
0,0.1141175,0.17715997,0.14563873
1,0.22218043,0.27625042,0.24921542
0,0.052403327,0.030742493,0.04157291
0,0.09343568,0.14015196,0.116793826
0,0.3028627,0.21629636,0.25957954
0,0.2094695,0.061235685,0.1353526
0,0.19198523,0.026871009,0.10942812
0,0.03661294,0.032825034,0.034718987
1,0.3200371,0.13999303,0.23001507
0,0.026853686,0.042670343,0.034762014
0,0.060507838,0.15637997,0.1084439
0,0.11076895,0.05398117,0.082375064
0,0.06255997,0.1679822,0.11527109
0,0.00014367218,0.02025856,0.010201116
0,0.033363882,0.13383545,0.083599664
0,0.051533267,0.016573675,0.03405347
0,0.0765353,0.037485834,0.05701057
0,0.28817236,0.06436779,0.17627008
0,0.1215815,0.032744743,0.07716312
0,0.08596104,0.24928531,0.16762318
0,7.9731835e-05,0.12833205,0.06420589
0,0.06779424,0.012718749,0.040256497
0,0.0783979,0.0836357,0.0810168
0,0.09436965,0.060586344,0.077478
0,0.08752036,0.035087246,0.0613038
0,0.12495152,0.04393382,0.08444267
0,0.027477393,0.115632094,0.07155474
0,0.03991121,0.18195212,0.110931665
0,0.3062234,0.031010617,0.16861701
0,0.08998987,0.05681269,0.07340128
0,0.113756955,0.083154775,0.09845586
0,0.0524148,0.14572701,0.09907091
0,0.2979891,0.23029713,0.2641431
0,0.06620611,0.12734225,0.09677418
0,0.05520568,0.03557555,0.045390613
0,0.017704684,0.054266855,0.035985768
0,0.06613466,0.045366075,0.05575037
0,0.059651893,0.05142051,0.055536203
0,0.08193874,0.2108067,0.14637272
0,0.30227792,0.16902223,0.23565008
0,0.014969499,0.11443643,0.064702965
0,0.01941824,0.06115891,0.040288575
0,0.40202722,0.18824247,0.29513484
0,0.07437971,0.023315601,0.048847657
0,0.09678059,0.10569503,0.10123781
0,0.098122075,0.06247005,0.08029606
0,0.01956253,0.097190134,0.05837633
0,0.14010109,0.09453843,0.11731976
0,0.23999509,0.032339893,0.1361675
0,0.044162154,0.12322267,0.08369242
0,0.093599476,0.026138807,0.05986914
0,0.024309807,0.15896311,0.091636464
0,0.04824312,0.22407788,0.1361605
0,0.2427514,0.08614162,0.16444652
0,0.24630459,0.20027241,0.2232885
0,0.053835776,0.053302746,0.05356926
0,0.148087,0.08983434,0.11896066
0,0.06739727,0.11273603,0.09006665
0,0.16406386,0.15544078,0.15975231
1,0.047851603,0.17390443,0.11087802
0,0.09155966,0.065109566,0.078334615
1,0.08937672,0.04339476,0.06638574
1,0.60997844,0.24567427,0.42782634
0,0.21474698,0.16062096,0.18768397
0,0.072773434,0.081762634,0.077268034
1,0.19035347,0.25703028,0.22369188
0,0.10481329,0.12403697,0.11442513
1,0.09518718,0.23807503,0.1666311
0,0.28813568,0.14576648,0.21695107
0,0.16631937,0.07397168,0.12014553
0,0.12373279,0.14932823,0.13653052
0,0.062094968,0.13836664,0.100230806
0,0.04851778,0.067724556,0.058121167
0,0.040523347,0.055256788,0.047890067
0,0.045764923,0.019201625,0.032483272
0,0.16957611,0.075869106,0.12272261
0,0.07917743,0.12403829,0.10160786
0,0.20171064,0.1339482,0.16782942
0,0.026765289,0.030935807,0.028850548
0,0.26622808,0.17206828,0.21914819
0,0.02620795,0.096769154,0.061488554
0,0.07335182,0.07412718,0.0737395
1,0.5377357,0.120234594,0.32898515
0,0.14887358,0.12654802,0.13771081
0,0.05648606,0.13891074,0.0976984
0,0.010869242,0.24031779,0.12559351
0,0.13729416,0.036735687,0.08701492
0,0.024948193,0.12967427,0.07731123
0,0.092013456,0.10187188,0.09694266
0,0.042628787,0.032419913,0.03752435
0,0.11663807,0.14797984,0.13230896
0,0.19320185,0.1503707,0.17178628
0,0.07842621,0.06280459,0.070615396
0,0.20132059,0.14405994,0.17269027
0,0.14185256,0.008617511,0.07523503
0,0.044592578,0.21421689,0.12940474
0,0.06375268,0.02003921,0.041895945
0,0.023386003,0.10397312,0.06367956
0,0.018042333,0.22943506,0.12373869
0,0.060130328,0.05513657,0.05763345
0,0.07835588,0.04098198,0.05966893
0,0.039752144,0.06422228,0.051987216
0,0.0071757403,0.082955666,0.045065705
0,0.0747317,0.12838064,0.10155617
1,0.39434886,0.19062914,0.292489
0,0.028230987,0.06780329,0.04801714
0,0.0129040405,0.013575654,0.0132398475
0,0.005052394,0.18721983,0.09613611
0,0.041558124,0.032618027,0.037088074
0,0.021835048,0.03086847,0.02635176
0,0.1048714,0.36226973,0.23357056
1,0.079387635,0.1596712,0.11952942
0,0.16937359,0.1479904,0.15868199
0,0.017712256,0.0842338,0.050973028
0,0.07314856,0.050504487,0.061826527
0,0.050505742,0.07833892,0.06442233
0,0.06676009,0.0150886765,0.040924385
0,0.00023278245,0.0144786835,0.007355733
0,0.06461764,0.09385641,0.07923703
0,0.08725056,0.13704644,0.1121485
0,0.11959203,0.10807209,0.11383206
0,0.10976233,0.13447118,0.12211676
0,0.09929082,0.026077187,0.062684
0,0.059858605,0.047791142,0.05382487
0,0.0990703,0.1019782,0.10052425
0,0.009157825,0.04137976,0.025268793
0,0.041029103,0.051599264,0.046314184
0,0.015514802,0.034758925,0.025136864
0,0.2333592,0.11294889,0.17315404
0,0.08392498,0.06682581,0.07537539
0,0.034522187,0.14663607,0.09057913
0,0.31478423,0.12572727,0.22025575
0,0.0077456064,0.039921436,0.02383352
0,0.043579813,0.063806824,0.053693317
0,0.08048054,0.22157879,0.15102966
0,0.2854136,0.057045747,0.17122968
0,0.1660121,0.19129376,0.17865293
1,0.3136249,0.083865486,0.19874519
0,0.022947004,0.12975755,0.076352276
0,0.23979302,0.10430002,0.17204651
0,0.0447661,0.014469119,0.029617608
0,0.13173722,0.20488398,0.1683106
0,0.0317292,0.11597881,0.073854
0,0.22645238,0.14397374,0.18521306
0,0.12080949,0.6908535,0.4058315
0,0.014790563,0.02314644,0.0189685
0,0.46915218,0.08245052,0.27580136
0,0.016344221,0.06802274,0.04218348
0,0.04631459,0.059627563,0.052971076
0,0.7380468,0.23242998,0.4852384
0,0.06901294,0.04368532,0.05634913
0,0.08353849,0.13190849,0.10772349
0,0.25027776,0.18186033,0.21606904
1,0.079212025,0.16292097,0.121066496
0,0.05101582,0.19590148,0.12345865
0,0.11016241,0.036470108,0.07331626
1,0.118671566,0.18233573,0.15050365
0,0.31379604,0.0554143,0.18460517
0,0.106438875,0.092200294,0.099319585
1,0.31007564,0.60251105,0.45629334
0,0.015203171,0.07761651,0.04640984
0,0.16016106,0.049803033,0.10498205
0,0.044538915,0.05073729,0.047638103
0,0.086691946,0.12118829,0.103940114
0,0.01746233,0.057818737,0.037640534
1,0.20358998,0.0984278,0.15100889
0,0.12589648,0.13154384,0.12872016
0,0.06389398,0.094547465,0.07922073
1,0.15146746,0.12909324,0.14028035
0,0.0407692,0.1395602,0.0901647
0,0.23156032,0.033578184,0.13256925
0,0.03871362,0.051305387,0.0450095
0,0.028683461,0.04233492,0.03550919
0,0.19555986,0.10969884,0.15262935
0,0.07286124,0.023033138,0.04794719
0,0.07942167,0.0826698,0.08104573
0,0.0049822084,0.03394201,0.019462109
0,0.13388257,0.029056385,0.081469476
0,0.54516757,0.116809465,0.33098853
0,0.16561086,0.053149603,0.10938023
0,0.07448086,0.10604062,0.090260744
1,0.483235,0.7544644,0.6188497
0,0.061022032,0.02436769,0.04269486
0,0.108864225,0.23712082,0.17299253
0,0.005657274,0.044307444,0.02498236
0,0.12265199,0.032133263,0.07739262
0,0.05094665,0.08939679,0.07017172
0,0.07105209,0.041300762,0.056176424
0,0.08418165,0.1015738,0.09287773
0,0.1333955,0.08467202,0.109033756
0,0.066451356,0.10843686,0.08744411
0,0.037465896,0.058467753,0.047966823
0,0.19876398,0.0729174,0.13584068
1,0.2342831,0.43147928,0.33288118
0,0.07647995,0.008855077,0.04266751
0,0.02737106,0.027536904,0.027453981
0,0.56698984,0.25414035,0.41056508
0,0.06532661,0.092831016,0.07907881
0,0.18083449,0.17483047,0.17783248
0,0.10930928,0.16879189,0.13905059
0,0.2487425,0.08020035,0.16447143
0,0.3236322,0.20459609,0.26411414
0,0.081061564,0.12264382,0.10185269
1,0.02495347,0.0675318,0.046242636
0,0.047998562,0.029864974,0.03893177
1,0.17214158,0.2354236,0.20378259
1,0.16021483,0.15814845,0.15918164
0,0.10569116,0.099784106,0.102737635
0,0.056280598,0.0123769585,0.034328777
0,0.123801626,0.03618741,0.079994515
0,0.19264108,0.21796899,0.20530504
1,0.05310626,0.23889057,0.14599842
1,0.7720571,0.8417744,0.80691576
0,0.007924985,0.054388206,0.031156596
0,0.13519813,0.13422021,0.13470918
0,0.13416761,0.10882488,0.121496245
0,0.13093837,0.06331473,0.09712654
0,0.04784263,0.15826826,0.10305545
0,0.039660476,0.073362306,0.05651139
0,0.0070206253,0.11115917,0.059089895
0,0.019167082,0.060266618,0.03971685
0,0.14619757,0.10972546,0.12796152
0,0.0745982,0.14688402,0.11074111
0,0.020821141,0.07773078,0.04927596
1,0.112603284,0.15795897,0.13528113
0,0.08165433,0.016095314,0.048874825
0,0.010945321,0.23397933,0.122462325
0,0.26436272,0.08324011,0.17380142
0,0.040644966,0.051238295,0.04594163
0,0.060702946,0.09993635,0.08031965
0,0.09934017,0.008974234,0.0541572
0,0.02616406,0.05169075,0.038927406
0,0.037839267,0.13900743,0.08842335
0,0.3330286,0.10950685,0.22126773
0,0.03357947,0.26515996,0.14936972
0,0.050498806,0.014556276,0.03252754
0,0.04782567,0.1571684,0.10249704
0,0.111773066,0.12858102,0.120177045
0,0.062103216,0.16822647,0.11516484
0,0.08058598,0.021684183,0.05113508
1,0.39640102,0.16018847,0.27829474
1,0.36988175,0.90985,0.6398659
1,0.1542419,0.09992224,0.12708208
1,0.15010259,0.31842428,0.23426344
1,0.1822801,0.08777389,0.13502699
0,0.12345661,0.028208585,0.0758326
0,0.45636782,0.06242029,0.25939405
1,0.07491246,0.16305019,0.118981324
0,0.11977103,0.17411129,0.14694116
1,0.023854233,0.043583572,0.033718903
0,0.07698369,0.0194009,0.048192296
0,0.51302946,0.12134625,0.31718785
0,0.07403316,0.1366419,0.10533753
0,0.13718967,0.1022034,0.119696535
0,0.07234484,0.07593746,0.074141145
0,0.067011826,0.12385593,0.095433876
1,0.06727532,0.37371635,0.22049583
0,0.087459125,0.18762034,0.13753973
0,0.34128392,0.10145092,0.22136742
0,0.09810883,0.12694046,0.11252464
0,0.062450353,0.17884037,0.12064536
0,0.08159578,0.07264716,0.07712147
0,0.031288274,0.029387813,0.030338043
0,0.123765185,0.036233317,0.07999925
0,0.25004306,0.019527875,0.13478547
0,0.08556397,0.018848207,0.05220609
0,0.008807937,0.12776117,0.068284556
1,0.09356036,0.26225328,0.17790683
0,0.24041538,0.23117428,0.23579483
0,0.10718957,0.08301446,0.09510201
0,0.028096076,0.029445354,0.028770715
1,0.6121835,0.048644032,0.33041376
0,0.03727125,0.07709228,0.057181768
0,0.11913354,0.25580025,0.18746689
0,0.031146765,0.08613023,0.0586385
0,0.028138379,0.16780794,0.09797316
0,0.10137277,0.16180831,0.13159055
0,0.05750762,0.06087837,0.059192993
0,0.039499495,0.17233655,0.10591802
0,0.11155926,0.11221615,0.11188771
0,0.06690891,0.11022447,0.08856669
0,0.070128426,0.110977545,0.090552986
0,0.011596738,0.049181283,0.03038901
0,0.06616055,0.22706169,0.14661112
0,0.0269911,0.043123517,0.035057306
1,0.09145704,0.22515666,0.15830685
0,0.12578896,0.011021161,0.06840506
0,0.014901099,0.036662787,0.025781943
0,0.039721332,0.025966123,0.032843728
0,0.04063325,0.034050796,0.037342023
0,0.5433426,0.06714082,0.3052417
0,0.0534726,0.08751442,0.07049351
0,0.12780178,0.016041027,0.0719214
0,0.041442264,0.10175227,0.07159726
0,0.082245074,0.14188875,0.11206691
1,0.70201725,0.06825242,0.38513485
0,0.077190466,0.026779266,0.051984865
0,0.09105939,0.09304668,0.09205303
0,0.008142739,0.03901008,0.02357641
0,0.14513178,0.05564661,0.1003892
1,0.14720057,0.121500045,0.1343503
0,0.019214189,0.023367621,0.021290906
0,0.46323833,0.12694885,0.2950936
0,0.080381624,0.03353028,0.056955952
0,0.014505249,0.011072182,0.012788716
0,0.12312377,0.18255675,0.15284026
0,0.07727578,0.11993671,0.098606244
1,0.26398778,0.16476575,0.21437676
0,0.068366304,0.1680876,0.11822695
0,0.031436265,0.05670719,0.044071727
0,0.050617747,0.08933534,0.06997654
1,0.07961141,0.09240672,0.08600907
0,0.23298155,0.1352481,0.18411481
1,0.15086856,0.39164576,0.27125716
0,0.02421642,0.072279185,0.048247803
0,0.022677494,0.040136773,0.031407133
0,0.012752204,0.048180148,0.030466177
1,0.6056714,0.09380142,0.34973642
0,0.093231216,0.019796167,0.05651369
